,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56,tag57,tag58,tag59,tag60,tag61,tag62,tag63,tag64,tag65,tag66,tag67,tag68,tag69,tag70,tag71,tag72,tag73,tag74,tag75,tag76,tag77,tag78,tag79,tag80,tag81,tag82,tag83,tag84,tag85,tag86,tag87,tag88,tag89,tag90,tag91,tag92,tag93,tag94,tag95,tag96,tag97,tag98,tag99,tag100,tag101,tag102,tag103,tag104,tag105,tag106,tag107
2018-01-01 00:45:00,-0.0191,-0.2371,0.4296,0.1218,-0.0,1.0986,-0.098,0.5485,0.6189,3.8244,1.1181,-0.3634,-0.4349,0.0,-0.0,0.3149,-0.3015,-0.0845,0.3033,-0.8065,0.7397,-0.4753,-2.5196,-0.3138,-0.4031,-0.3797,0.317,1.6353,1.5192,-0.3488,-0.4203,0.3109,-0.9155,-0.1611,-0.6582,0.9928,-0.746,0.7214,2.4781,0.0553,2.539,-0.0382,0.5102,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.8703,-0.2188,-0.4638,-1.2751,0.0698,-1.1632,-1.1632,2.1186,0.0,-0.156,0.132,0.4647,0.9563,-0.4076,0.2726,0.2783,1.4733,1.5943,0.0424,0.6924,0.6982,0.5566,0.0446,0.5489,0.0888,0.7153,2.4957,-0.3115,-0.2189,-0.4096,0.1182,0.4668,-0.8123,0.109,0.0,0.8998,-0.3135,-0.0663,-0.7612,0.1755,-0.8161,-0.801,0.8061,-0.2855,0.8215,-0.426,0.2862,0.217,-1.019,-0.8009
2018-01-01 00:50:00,-0.2,-0.3767,-0.3424,0.1218,-0.0,0.9161,-0.098,0.51,0.6111,3.7756,1.0973,-0.3633,-0.4349,0.0,-0.0,0.355,-0.4009,-0.0848,0.2755,-0.8065,0.9309,-0.5284,-2.5205,-0.3157,-0.4045,-0.3795,0.2741,1.6056,1.4981,-0.3497,-0.4203,0.2733,-0.9152,-0.1726,-0.6624,0.9877,-0.0855,0.7258,2.4719,0.0574,2.5131,-0.0474,0.5169,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.8351,-0.1269,-0.4892,-1.0355,0.0698,-1.1632,-1.1632,2.0478,0.0,-0.156,0.1357,0.2105,0.7345,-0.2079,0.3149,0.3158,1.4922,1.5358,0.0401,0.5889,0.6218,0.5376,0.0871,0.5489,0.0888,0.7012,2.4895,-0.3149,-0.221,-0.413,0.1228,0.4756,-0.814,0.0995,0.0,0.8998,-0.3135,-0.0663,-0.766,0.0407,-0.8192,-0.8035,0.5817,-0.2855,0.5172,-0.4231,-0.0206,-0.0313,-1.0032,-0.8042
2018-01-01 00:55:00,-0.2,-0.7061,0.5542,0.1218,-0.0,0.9126,-0.098,0.5156,0.5877,3.6476,1.0067,-0.3633,-0.4349,0.0,-0.0,0.3184,-0.5342,-0.0851,0.4544,-0.8066,0.4391,-0.6149,-2.0672,-0.3176,-0.4059,-0.3793,0.3069,1.4637,1.3789,-0.3499,-0.4203,0.3059,-0.9149,-0.173,-0.6666,0.9797,0.0101,0.7302,2.4657,0.0562,2.4873,-0.0567,0.5235,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.8461,-0.1422,-0.5146,-1.1469,0.0698,-1.1632,-1.1632,1.8452,0.0,-0.156,-0.0567,0.2162,0.7948,-0.1221,0.297,0.297,1.3376,1.3619,0.0379,0.6135,0.6294,0.4007,-1.7228,0.5489,0.0888,0.6872,2.4834,-0.3183,-0.2232,-0.4164,0.1273,0.4732,-0.8157,0.0979,0.0,0.8998,-0.3135,-0.0663,-0.7708,0.2899,-0.8224,-0.8061,0.8205,-0.2855,0.8441,-0.4201,0.3311,0.4081,-0.9873,-0.8074
2018-01-01 01:00:00,-0.2,-0.8977,0.3502,0.1218,-0.0,0.7356,-0.098,0.5084,0.5846,3.541,0.9251,-0.3632,-0.4349,0.0,-0.0,0.3492,-0.4953,-0.0855,0.1663,-0.8067,0.7723,-0.7091,-1.6304,-0.3195,-0.4073,-0.3791,0.296,1.3286,1.2533,-0.3495,-0.4203,0.2961,-0.9147,-0.1733,-0.6708,0.9618,0.0722,0.7345,2.4595,0.062,2.4614,-0.0659,0.5301,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.5048,0.1203,-0.54,-1.1825,0.0698,-1.1632,-1.1632,1.7005,0.0,-0.156,0.1478,0.2126,0.4596,0.0379,0.2146,0.214,1.183,1.2442,0.0356,0.6148,0.6,0.0509,-0.0713,0.5489,0.0888,0.6731,2.4773,-0.3217,-0.2253,-0.4198,0.1319,0.4641,-0.8174,0.0966,0.0,0.8998,-0.3135,-0.0663,-0.7755,0.2769,-0.8255,-0.8087,0.8345,-0.2855,0.8683,-0.4171,0.3121,0.3032,-0.9715,-0.8106
2018-01-01 01:05:00,-0.2,-0.897,0.0531,0.1218,-0.0,0.5491,-0.098,0.4946,0.5661,3.4895,0.908,-0.3631,-0.4349,0.0,-0.0,0.3283,-0.1707,-0.0858,0.2735,-0.8068,0.6404,-0.8452,-1.7538,-0.3214,-0.4087,-0.3789,0.3087,1.2838,1.2133,-0.3496,-0.4203,0.3253,-0.9144,-0.1736,-0.675,0.9439,-0.1342,0.7389,2.4537,0.0606,2.4344,-0.0751,0.5368,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.5904,-0.1173,-0.5655,-1.0583,0.0698,-1.1632,-1.1632,1.6523,0.0,-0.156,0.142,0.2098,0.476,-0.0028,0.3097,0.318,1.0941,1.1776,0.0334,0.6237,0.6032,0.4096,0.1935,0.5489,0.0888,0.6591,2.4712,-0.3251,-0.2274,-0.4232,0.1364,0.4479,-0.8191,0.019,0.0,0.8998,-0.3135,-0.0663,-0.7803,0.1949,-0.8286,-0.8113,0.5188,-0.2855,0.4241,-0.4141,0.1305,0.1724,-0.9557,-0.8138
2018-01-01 01:10:00,-0.2,-0.8963,-0.0827,0.1218,-0.0,0.5484,-0.098,0.4927,0.5838,3.4637,0.8986,-0.363,-0.4349,0.0,-0.0,0.3253,-0.4751,-0.0861,0.3811,-0.8068,0.7207,-0.7673,-1.9799,-0.3233,-0.4101,-0.3787,0.295,1.2512,1.1937,-0.3512,-0.4203,0.3018,-0.9141,-0.1739,-0.6792,0.9261,-0.0969,0.7433,2.4497,0.0576,2.4053,-0.0843,0.5434,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.9603,-0.2317,-0.5909,-1.0129,0.0698,-1.1632,-1.1632,1.6201,0.0,-0.156,0.1363,0.2181,0.927,-0.0706,0.2597,0.2672,1.0448,1.111,0.0311,0.6147,0.5985,0.5242,0.2522,0.5489,0.0888,0.645,2.465,-0.3285,-0.2295,-0.4266,0.141,0.4145,-0.8208,-0.1001,0.0,0.8998,-0.3135,-0.0663,-0.7851,-0.0758,-0.8317,-0.8138,0.644,-0.2855,0.6297,-0.4111,-0.1075,-0.0679,-0.9398,-0.817
2018-01-01 01:15:00,-0.2,-0.8956,0.3928,0.1218,-0.0,0.6721,-0.098,0.5105,0.576,3.4519,0.882,-0.3629,-0.4349,0.0,-0.0,0.2853,-0.8036,-0.0865,0.2602,-0.8069,0.7462,-0.6789,-2.206,-0.3252,-0.4115,-0.3785,0.3577,1.2037,1.1546,-0.3504,-0.4203,0.3433,-0.9138,-0.1743,-0.6834,0.9082,0.2497,0.7477,2.4456,0.0407,2.3762,-0.0935,0.5501,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.9766,-0.188,-0.6163,-0.9676,0.0698,-1.1632,-1.1632,1.5558,0.0,-0.156,0.1305,0.2215,1.1986,-0.1408,0.2893,0.2962,0.9955,1.0443,0.0289,0.5935,0.6224,0.5789,0.312,0.5489,0.0888,0.631,2.4589,-0.3319,-0.2316,-0.4301,0.1455,0.4214,-0.8225,-0.0987,0.0,0.8998,-0.3135,-0.0663,-0.7899,0.1429,-0.8349,-0.8164,0.5605,-0.2855,0.4998,-0.4082,-0.0473,0.0135,-0.924,-0.8202
2018-01-01 01:20:00,-0.2,-0.8949,0.6769,0.1218,-0.0,0.9128,-0.098,0.5105,0.6214,3.3903,0.8398,-0.3628,-0.4349,0.0,-0.0,0.2847,-0.7413,-0.0868,0.5251,-0.807,0.6431,-0.4643,-2.4321,-0.3271,-0.4129,-0.3783,0.3057,1.1259,1.0922,-0.3515,-0.4203,0.3058,-0.9135,-0.1746,-0.6876,0.8904,0.1227,0.7521,2.4415,0.0479,2.3471,-0.1027,0.5567,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.7887,-0.1517,-0.6417,-0.9222,0.0698,-1.1632,-1.1632,1.4659,0.0,-0.156,0.1247,0.2145,0.5545,-0.1402,0.2959,0.3002,0.9462,0.9777,0.0266,0.6521,0.6201,0.58,0.2342,0.5489,0.0888,0.6169,2.4528,-0.3353,-0.2338,-0.4335,0.1501,0.5196,-0.8242,0.0004,0.0,0.8998,-0.3135,-0.0663,-0.7947,0.0571,-0.838,-0.819,0.5957,-0.2855,0.5552,-0.4052,-0.0188,-0.0031,-0.9082,-0.8234
2018-01-01 01:25:00,-0.2,-0.6181,0.9815,0.1218,-0.0,0.9144,-0.098,0.5319,0.6418,3.404,0.8769,-0.3627,-0.4349,0.0,-0.0,0.2287,-0.3333,-0.0871,0.0931,-0.8071,0.5935,-0.4264,-2.5758,-0.329,-0.4143,-0.3781,0.2827,1.1412,1.1066,-0.3517,-0.4203,0.28,-0.9133,-0.1749,-0.6918,0.8725,-0.3446,0.7565,2.4375,0.0562,2.3217,-0.112,0.5633,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.894,-0.1346,-0.6671,-0.8768,0.0698,-1.1632,-1.1632,1.6127,0.0,-0.156,0.119,0.2089,0.8766,-0.0209,0.2811,0.2826,0.9542,0.9824,0.0244,0.6061,0.6451,0.5557,0.1357,0.5489,0.0888,0.6029,2.4467,-0.3387,-0.2359,-0.4369,0.1546,0.6177,-0.8259,0.1312,0.0,0.8998,-0.3135,-0.0663,-0.7995,0.0401,-0.8411,-0.8215,0.7599,-0.2855,0.7333,-0.4022,0.0451,0.0361,-0.8923,-0.8266
2018-01-01 01:30:00,-0.2,-0.45,0.6459,0.1218,-0.0,0.8514,-0.098,0.5227,0.5904,3.6063,0.9943,-0.3626,-0.4349,0.0,-0.0,0.1965,0.2111,-0.0875,0.084,-0.8072,0.8105,-0.4735,-2.5501,-0.3309,-0.4157,-0.3779,0.2681,1.376,1.3025,-0.3512,-0.4203,0.2714,-0.913,-0.1752,-0.6955,0.8546,-0.6145,0.7609,2.4334,0.0513,2.3003,-0.1212,0.57,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,-0.3641,0.1864,-0.6926,-0.7442,0.0698,-1.1632,-1.1632,1.8935,0.0,-0.156,0.2328,0.5089,-0.681,-0.0375,0.2636,0.2621,1.1613,1.2129,0.0229,0.5697,0.6071,0.5328,0.1066,0.5489,0.0888,0.5888,2.4405,-0.3421,-0.238,-0.4403,0.1592,0.6362,-0.8276,0.1758,0.0,0.8998,-0.3135,-0.0663,-0.8042,0.1415,-0.8442,-0.8241,0.3958,-0.2855,0.247,-0.3992,0.2224,0.1451,-0.8765,-0.8298
2018-01-01 01:35:00,-0.2,-0.3259,0.2371,0.1218,-0.0,0.8515,-0.098,0.521,0.6186,3.7513,1.0583,-0.3625,-0.4349,0.0,-0.0,0.1533,0.3714,-0.0878,0.3113,-0.8072,0.7795,-0.4876,-2.5244,-0.3328,-0.4171,-0.3777,0.2741,1.5271,1.4301,-0.3506,-0.4203,0.2792,-0.9127,-0.1755,-0.699,0.8368,-0.95,0.7469,2.4293,0.0598,2.279,-0.1304,0.5766,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.8038,-0.1345,-0.718,-0.8096,0.0697,-1.1632,-1.1632,2.0807,0.0,-0.156,0.2406,0.826,0.6573,-0.1177,0.284,0.2845,1.3684,1.4434,0.0214,0.6041,0.6228,0.5413,0.1891,0.5489,0.0888,0.5748,2.4344,-0.3455,-0.2401,-0.4437,0.1638,0.6162,-0.8293,0.154,0.0,0.8998,-0.3135,-0.0663,-0.809,0.0264,-0.8474,-0.8267,0.353,-0.2855,0.2307,-0.3963,-0.0934,-0.0976,-0.8607,-0.8331
2018-01-01 01:40:00,0.1264,-0.2185,-0.0172,0.1218,-0.0,0.7915,-0.098,0.5296,0.5909,3.7736,1.0904,-0.3624,-0.4349,0.0,-0.0,0.073,0.3261,-0.0881,0.3202,-0.8073,0.7502,-0.5016,-2.4987,-0.3347,-0.4185,-0.3775,0.3162,1.5961,1.4678,-0.351,-0.4203,0.3257,-0.9124,-0.1758,-0.7026,0.8189,-0.8303,0.729,2.4252,0.0552,2.2576,-0.1396,0.5833,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,-0.3883,0.0337,-0.7434,-0.8582,0.0697,-1.1632,-1.1632,2.1338,0.0,-0.156,0.2483,0.8232,-0.7539,0.0413,0.2847,0.2885,1.4029,1.4816,0.02,0.6567,0.6366,0.5325,0.047,0.5489,0.0888,0.5607,2.4283,-0.3489,-0.2422,-0.4471,0.1683,0.5962,-0.831,0.1323,0.0,0.8998,-0.3135,-0.0663,-0.8138,-0.0593,-0.8505,-0.8293,0.4218,-0.2855,0.3291,-0.3952,0.0057,-0.0182,-0.8448,-0.8363
2018-01-01 01:45:00,0.1264,-0.4876,0.3151,0.1218,-0.0,0.7923,-0.098,0.5209,0.6181,3.7077,1.0357,-0.3623,-0.4349,0.0,-0.0,0.0651,0.1447,-0.0885,0.4469,-0.8074,0.7705,-0.5157,-2.315,-0.3366,-0.4199,-0.3773,0.3092,1.5127,1.4119,-0.3503,-0.4203,0.3157,-0.9122,-0.1761,-0.7061,0.8011,-0.6862,0.7111,2.4212,0.0519,2.2363,-0.1489,0.5899,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,1.0086,-0.3262,-0.7336,-0.7682,0.0697,-1.1632,-1.1632,2.0221,0.0,-0.156,0.2561,0.8154,0.949,-0.3176,0.291,0.2954,1.3769,1.4553,0.0186,0.6439,0.6335,0.5068,0.0049,0.5489,0.0888,0.5467,2.4222,-0.3523,-0.2444,-0.4506,0.1729,0.5762,-0.8327,0.103,0.0,0.8998,-0.3135,-0.0663,-0.8186,0.0959,-0.8536,-0.8318,0.534,-0.2855,0.4957,-0.394,0.144,0.0541,-0.829,-0.8395
2018-01-01 01:50:00,0.1264,-0.7982,-0.0119,0.1218,-0.0,0.7943,-0.098,0.5268,0.5816,3.5611,0.9386,-0.3622,-0.4349,0.0,-0.0,0.0452,-0.0375,-0.0888,0.4112,-0.8075,0.6839,-0.5297,-1.6741,-0.3385,-0.4213,-0.3771,0.2839,1.344,1.2693,-0.3513,-0.4203,0.2847,-0.9119,-0.1765,-0.7096,0.7832,-0.6103,0.6932,2.4171,0.0546,2.2149,-0.1581,0.5966,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,-0.0375,0.013,-0.717,-0.9572,0.0697,-1.1632,-1.1632,1.8131,0.0,-0.156,0.2639,0.5149,-0.3308,0.0737,0.2888,0.298,1.2016,1.2598,0.0172,0.6116,0.629,0.5086,0.1229,0.5489,0.0888,0.5326,2.4154,-0.3557,-0.2465,-0.454,0.1774,0.5562,-0.8344,0.073,0.0,0.8998,-0.3135,-0.0663,-0.8233,0.0361,-0.8567,-0.8344,0.6505,-0.2855,0.5726,-0.3929,0.176,0.1844,-0.8132,-0.8427
2018-01-01 01:55:00,0.1264,-0.8978,-0.2156,0.1218,-0.0,0.7921,-0.0981,0.5352,0.5952,3.4722,0.909,-0.3621,-0.4349,0.0,-0.0,0.0265,-0.333,-0.0891,0.4582,-0.8075,0.8255,-0.5438,-1.4594,-0.3404,-0.4227,-0.3769,0.3091,1.2689,1.2089,-0.3502,-0.4203,0.3164,-0.9116,-0.1768,-0.7132,0.7755,-0.278,0.6753,2.413,0.0573,2.1935,-0.1673,0.6013,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.6077,-0.1906,-0.7005,-0.65,0.0697,-1.1632,-1.1632,1.7488,0.0,-0.156,0.2717,0.4496,0.4504,-0.1963,0.3059,0.3094,1.0654,1.1031,0.0158,0.6386,0.6271,0.5228,0.1612,0.5489,0.0888,0.5186,2.4072,-0.3591,-0.2486,-0.4574,0.182,0.5361,-0.8362,0.043,0.0,0.8998,-0.3135,-0.0663,-0.8281,0.1136,-0.8599,-0.837,0.4615,-0.2855,0.3547,-0.3918,-0.0075,0.1529,-0.7973,-0.8459
2018-01-01 02:00:00,0.1264,-0.8685,0.072,0.1218,-0.0,0.7922,-0.0983,0.5158,0.6114,3.4534,0.8847,-0.3621,-0.4349,0.0,-0.0,0.0365,-0.0904,-0.0895,0.3081,-0.8076,0.4809,-0.5578,-1.6762,-0.3423,-0.4241,-0.3767,0.3259,1.2256,1.1632,-0.3505,-0.4203,0.3401,-0.9113,-0.1771,-0.7167,0.773,-0.7955,0.6574,2.409,0.0501,2.1722,-0.1765,0.6058,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.3044,-0.2683,-0.6839,-1.0418,0.0697,-1.1632,-1.1632,1.6778,0.0,-0.156,0.1029,0.677,0.0491,-0.296,0.2671,0.2699,1.0176,1.0496,0.0144,0.6023,0.6357,0.3063,-1.89,0.5489,0.0888,0.5045,2.399,-0.3625,-0.2507,-0.4608,0.1865,0.5111,-0.8378,0.0327,0.0,0.8998,-0.3135,-0.0663,-0.8329,0.4894,-0.863,-0.8395,0.9882,-0.2855,1.0679,-0.3906,0.3714,0.3524,-0.7815,-0.8491
2018-01-01 02:05:00,0.1264,-0.812,0.3351,0.1218,-0.0,0.7907,-0.0984,0.5186,0.5965,3.4364,0.8686,-0.362,-0.4349,0.0,-0.0,0.0917,0.2262,-0.0898,0.4239,-0.8077,0.8047,-0.5719,-1.893,-0.3442,-0.4255,-0.3765,0.2817,1.2054,1.1473,-0.3503,-0.4203,0.2881,-0.911,-0.1774,-0.7203,0.7706,-0.3887,0.6395,2.4049,0.0496,2.1508,-0.1857,0.6103,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,-0.3626,0.0674,-0.6674,-0.6876,0.0697,-1.1632,-1.1632,1.6778,0.0,-0.156,0.0779,0.6869,-0.7056,0.1397,0.2936,0.2986,0.9698,0.9961,0.0139,0.6288,0.6396,-0.0406,-1.9676,0.5489,0.0888,0.4905,2.3908,-0.3659,-0.2528,-0.4642,0.1911,0.486,-0.8396,0.061,0.0,0.8998,-0.3135,-0.0663,-0.8377,0.3844,-0.8661,-0.8421,1.0035,-0.2855,1.0624,-0.3895,0.4034,0.291,-0.7657,-0.8523
2018-01-01 02:10:00,0.1264,-0.7799,0.0937,0.1218,-0.0,0.7917,-0.0986,0.5174,0.5794,3.4268,0.8786,-0.3619,-0.4349,0.0,-0.0,0.133,0.2261,-0.0901,0.4108,-0.8078,0.7807,-0.5859,-2.1098,-0.3461,-0.4269,-0.3763,0.3129,1.1967,1.1437,-0.3494,-0.4203,0.3192,-0.9108,-0.1777,-0.7238,0.7609,-0.6549,0.6216,2.4008,0.06,2.1295,-0.1949,0.6148,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.3046,-0.0408,-0.6509,-0.6389,0.0698,-1.1632,-1.1632,1.6684,0.0,-0.156,0.2782,0.68,0.0439,-0.1627,0.2865,0.2919,0.9219,0.9427,0.0138,0.6258,0.6171,0.2307,0.158,0.5489,0.0888,0.4764,2.3826,-0.3693,-0.255,-0.4676,0.1956,0.4609,-0.8413,0.0449,0.0,0.8998,-0.3135,-0.0663,-0.8424,0.2932,-0.8692,-0.8447,0.7167,-0.2855,0.6883,-0.3884,0.3016,0.357,-0.7498,-0.8555
2018-01-01 02:15:00,0.1264,-0.8978,-0.2697,0.1218,-0.0,0.4334,-0.0988,0.5023,0.5803,3.3623,0.8353,-0.3618,-0.4349,0.0,-0.0,0.1655,0.1804,-0.0905,0.1379,-0.8078,0.8136,-0.7665,-2.3214,-0.348,-0.4283,-0.3761,0.3135,1.1146,1.0695,-0.3482,-0.4203,0.3247,-0.9105,-0.178,-0.7274,0.7472,-0.7753,0.6037,2.3968,0.0556,2.1081,-0.2041,0.6194,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.7218,-0.3843,-0.6343,-0.7854,0.0698,-1.1632,-1.1632,1.5143,0.0,-0.156,0.2818,0.6832,0.4989,-0.3272,0.2492,0.2584,0.8749,0.8897,0.014,0.5919,0.6097,0.4837,0.2932,0.5489,0.0888,0.4624,2.3744,-0.3727,-0.2571,-0.471,0.2002,0.4352,-0.843,-0.0408,0.0,0.8998,-0.3127,-0.0663,-0.8472,0.2226,-0.8724,-0.8473,0.7569,-0.2855,0.7425,-0.3872,0.1177,0.2231,-0.734,-0.8588
2018-01-01 02:20:00,0.1264,-0.8978,-0.1224,0.1218,-0.0,0.4333,-0.0989,0.4949,0.5625,3.2989,0.8131,-0.3617,-0.4349,0.0,-0.0,0.1916,-0.045,-0.0908,0.16,-0.8079,0.7452,-0.7897,-2.4837,-0.3499,-0.4297,-0.3759,0.2966,1.063,1.0267,-0.3504,-0.4203,0.3111,-0.9102,-0.1783,-0.7309,0.7335,-0.4758,0.5858,2.3927,0.0529,2.0867,-0.2134,0.6239,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.4352,-0.2481,-0.6178,-0.7865,0.0698,-1.1632,-1.1632,1.4754,0.0,-0.156,0.2855,0.4342,0.2035,-0.2255,0.2653,0.2739,0.8467,0.8599,0.0164,0.6112,0.5866,0.5405,0.1522,0.5489,0.0888,0.4483,2.3662,-0.3761,-0.2592,-0.4745,0.2008,0.3806,-0.8447,-0.1998,0.0,0.8998,-0.2544,-0.0663,-0.852,0.1139,-0.8755,-0.8498,0.7678,-0.2855,0.774,-0.3861,0.1439,0.1824,-0.7182,-0.862
2018-01-01 02:25:00,0.1264,-0.8978,0.0166,0.1218,-0.0,0.4372,-0.0991,0.5112,0.5688,3.286,0.806,-0.3616,-0.4349,0.0,-0.0,0.2098,-0.4811,-0.0911,0.3027,-0.808,0.7697,-0.8027,-2.646,-0.3518,-0.4311,-0.3757,0.3007,1.0417,1.0085,-0.3494,-0.4203,0.3173,-0.9099,-0.1787,-0.7345,0.7197,-0.2054,0.5679,2.3886,0.0552,2.0654,-0.2226,0.6285,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,1.0352,-0.3116,-0.6012,-0.9166,0.0699,-1.1632,-1.1632,1.4272,0.0,-0.156,0.2892,0.2041,0.9989,-0.3121,0.2937,0.3045,0.8185,0.83,0.0187,0.5946,0.5636,0.5163,0.0163,0.5489,0.0888,0.4343,2.358,-0.3795,-0.2613,-0.4779,0.2008,0.3433,-0.8464,-0.2341,0.0,0.8998,-0.1961,-0.0663,-0.8568,0.2192,-0.8786,-0.8524,0.9662,-0.2855,1.0507,-0.3849,0.2281,0.2027,-0.7023,-0.8652
2018-01-01 02:30:00,0.1264,-0.8978,-0.0238,0.1218,-0.0,0.1879,-0.0992,0.5034,0.5384,3.3234,0.8054,-0.3615,-0.4349,0.0,-0.0,0.1856,-0.7995,-0.0915,0.1335,-0.8081,0.8893,-0.8299,-2.6958,-0.3537,-0.4325,-0.3755,0.2834,1.0485,1.0233,-0.349,-0.4203,0.2953,-0.9097,-0.179,-0.738,0.706,-0.5361,0.55,2.3845,0.0511,2.044,-0.2318,0.633,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,0.2652,-0.2351,-0.5847,-0.8565,0.0699,-1.1632,-1.1632,1.395,0.0,-0.156,0.2928,0.7657,-0.0208,-0.2436,0.1081,0.1173,0.7981,0.809,0.021,0.5699,0.5595,0.5106,0.1096,0.5489,0.0888,0.4202,2.3498,-0.3829,-0.2634,-0.4813,0.2008,0.3333,-0.8481,-0.2688,0.0,0.8998,-0.1378,-0.0663,-0.8616,0.1732,-0.8817,-0.855,0.9261,-0.2855,1.0156,-0.3838,0.1301,0.2195,-0.6865,-0.8684
2018-01-01 02:35:00,0.1264,-0.8978,0.2071,0.1218,-0.0,0.1908,-0.0994,0.4637,0.5568,3.2895,0.8068,-0.3614,-0.4349,0.0,-0.0,0.1629,-0.6514,-0.0918,0.3803,-0.8081,0.8189,-0.9039,-2.7153,-0.3543,-0.4339,-0.3753,0.3123,1.0537,1.0134,-0.349,-0.4203,0.3257,-0.9094,-0.1793,-0.7416,0.6922,-0.8596,0.5321,2.356,0.0728,2.0227,-0.241,0.6375,0.0,0.8607,0.0,1.0227,0.0,0.8998,0.0,0.0,0.0,0.0,0.0,0.0,-1.193,-1.1913,-1.1914,1.0389,-0.4012,-0.5682,-0.7657,0.0699,-1.1632,-1.1632,1.4178,0.0,-0.156,0.2965,0.763,1.0434,-0.3664,0.3055,0.3068,0.7938,0.8065,0.0234,0.5623,0.5903,0.5333,0.1763,0.5489,0.0888,0.4062,2.3409,-0.3863,-0.2656,-0.4847,0.2008,0.327,-0.8498,-0.3045,0.0,0.8998,-0.0795,-0.0663,-0.8663,0.046,-0.8849,-0.8575,0.5818,-0.2855,0.5488,-0.3827,0.2022,0.199,-0.6707,-0.8716
